x,predicted,std.error,conf.low,conf.high,group,model
49.58,0.750415585808356,0.0021282220172572607,0.7496335303060907,0.7511960092363493,1,caregiver-full
50.43,0.7525351247464197,0.0021459643780113035,0.751751024054953,0.7533175615175234,1,caregiver-full
50.89,0.7536771193366053,0.0021570235936150223,0.7528914162822283,0.7544611389164235,1,caregiver-full
51.52,0.7552353891978336,0.0021737955438428736,0.7544469474462346,0.7560221180391598,1,caregiver-full
52.24,0.7570080928240644,0.0021952134222683706,0.7562157794169005,0.7577986559090384,1,caregiver-full
52.27,0.7570817659663905,0.0021961569649092865,0.7562892745881842,0.7578725053760753,1,caregiver-full
53.06,0.7590163616845961,0.002222443543457724,0.7582187213519349,0.7598122041702744,1,caregiver-full
53.32,0.7596507593821937,0.0022316918110740908,0.7588512347169197,0.7604484700356149,1,caregiver-full
54.05,0.7614258428097903,0.0022591942718107444,0.7606205478319815,0.762229275563148,1,caregiver-full
54.67,0.7629263624941292,0.0022842839314519696,0.7621156350657682,0.7637351834720645,1,caregiver-full
57.07,0.7686733051111575,0.002395408127751356,0.7678374278195832,0.7695070763153771,1,caregiver-full
57.1,0.7687445218995179,0.0023969298251794143,0.7679082926929093,0.769578642237165,1,caregiver-full
57.56,0.76983459243943,0.0024206486727951144,0.7689928623523403,0.7706741701220622,1,caregiver-full
58.58,0.7722388347825694,0.0024757462047216012,0.7713842429108515,0.773091171798006,1,caregiver-full
58.68,0.7724735891801292,0.002481327314167364,0.7716176899776811,0.7733272230435392,1,caregiver-full
58.78,0.7727081728317314,0.002486939592177515,0.7718509584111733,0.7735631113522816,1,caregiver-full
58.94,0.7730831514662899,0.0024959835423871636,0.772223816528447,0.7739401934439503,1,caregiver-full
59.99,0.7755330944551692,0.002557240802115651,0.7746593757459089,0.7764044032875084,1,caregiver-full
60.29,0.7762296160722976,0.0025753297389146776,0.775351647887419,0.7771051393976042,1,caregiver-full
61.04,0.7779641832526734,0.0026216382868115805,0.7770753438952778,0.7788504872352486,1,caregiver-full
61.83,0.7797808470828954,0.002672022952978624,0.7788802060245081,0.7806788527134622,1,caregiver-full
62.65,0.7816551906964293,0.0027259677620237797,0.78074196128429,0.7825656757403996,1,caregiver-full
62.92,0.7822698308921648,0.0027440807191637232,0.7813523882258195,0.7831844921901883,1,caregiver-full
63.9,0.7844902467892899,0.002811211366295218,0.7835572583514079,0.7854203148838725,1,caregiver-full
64.82,0.7865597311562602,0.0028761087351642767,0.785611831390712,0.787504573475481,1,caregiver-full
64.89,0.7867165976160926,0.002881117419319123,0.7857675522277833,0.7876625748646909,1,caregiver-full
66.83,0.7910305949312847,0.003023637241037672,0.7900492940919855,0.7920085166870071,1,caregiver-full
66.89,0.791162988317812,0.0030281534421160326,0.7901806767327101,0.7921419107568907,1,caregiver-full
66.99,0.7913835067446755,0.0030356941493770257,0.790399509138894,0.7923640983747244,1,caregiver-full
67.02,0.7914496288264418,0.00303795968650966,0.7904651250689182,0.7924307215449581,1,caregiver-full
67.45,0.7923956824115123,0.003070598693413862,0.7914039072489658,0.793383973234595,1,caregiver-full
69.65,0.7971863536578049,0.0032421471798944183,0.7961570173102752,0.7982118096084397,1,caregiver-full
70.44,0.7988864016089721,0.0033054591457339477,0.7978434921801747,0.7999252799618499,1,caregiver-full
71.06,0.8002131323367432,0.0033557258642619397,0.7991595609047107,0.8012625513610694,1,caregiver-full
71.29,0.800703633703745,0.0033744975555991255,0.7996461068679143,0.8017569624391736,1,caregiver-full
71.49,0.8011294209451004,0.0033908740909492432,0.8000684551110786,0.8021861486473421,1,caregiver-full
72.41,0.8030792316261683,0.0034668246420766734,0.8020024602384761,0.8041515771859689,1,caregiver-full
72.64,0.8035644237110093,0.003485965967293939,0.8024837064772714,0.804640667287863,1,caregiver-full
73.27,0.8048888006621225,0.0035386982007288474,0.8037972917237469,0.8059757030987181,1,caregiver-full
73.33,0.8050145783382855,0.0035437428670523213,0.8039220430718227,0.8061024943116063,1,caregiver-full
73.79,0.8059768326184136,0.003582545410208975,0.8048764385881271,0.8070725084881537,1,caregiver-full
74.61,0.8076832039598266,0.003652254157479725,0.8065688502244474,0.8087926598098456,1,caregiver-full
76.32,0.8112047693193802,0.0037996948871024945,0.8100615645762933,0.8123426873011532,1,caregiver-full
76.68,0.8119398150240399,0.003831068834873119,0.8107905898495998,0.8130836691892651,1,caregiver-full
77.77,0.8141519556498945,0.003926720552025185,0.8129846335545401,0.8153136467176807,1,caregiver-full
79.05,0.8167239959485939,0.004040234091327427,0.8155357020509976,0.8179063441964721,1,caregiver-full
79.74,0.8180989933831055,0.00410192236492927,0.8168995321166179,0.8192923353394077,1,caregiver-full
80.17,0.8189518109117261,0.004140532887843715,0.8177454422336567,0.820151950646138,1,caregiver-full
80.36,0.8193276439554965,0.004157633070518036,0.8181182362699319,0.8205307739135445,1,caregiver-full
80.53,0.8196633998937409,0.004172953517575281,0.8184512800231893,0.820869198212016,1,caregiver-full
81.28,0.8211388665568659,0.004240767012998344,0.8199148610700803,0.8223563551811925,1,caregiver-full
81.84,0.8222343791002604,0.004291631079092583,0.8210015864261392,0.8234605070178443,1,caregiver-full
82.04,0.8226243569321838,0.004309842955188354,0.8213884445825306,0.8238535512844852,1,caregiver-full
82.5,0.8235187586617599,0.004351820073079635,0.8222757089784453,0.8247549670614687,1,caregiver-full
82.73,0.8239646290223689,0.0043728547025360855,0.8227180307717585,0.8252043239147905,1,caregiver-full
83.02,0.8245255502121603,0.004399419512183457,0.8232744970612813,0.8257696213307613,1,caregiver-full
14.29,0.5702214869694926,0.004777046879150307,0.5679254529033746,0.5725145038826686,1,caregiver-cogsci
14.95,0.5721901115680649,0.004707208203736467,0.5699302130898662,0.5744470017825507,1,caregiver-cogsci
15.51,0.5738586715940805,0.0046482791494541825,0.5716292704491234,0.5760850745095869,1,caregiver-cogsci
16.1,0.5756148006133913,0.004586532458367487,0.5734173601227475,0.5778092558007101,1,caregiver-cogsci
16.33,0.576298878959695,0.004562559009426822,0.5741138484922694,0.5784809297917204,1,caregiver-cogsci
17.48,0.5797148360105459,0.004443548247133232,0.5775914187990584,0.5818353069127882,1,caregiver-cogsci
17.77,0.580575060604838,0.004413771033846325,0.5784670604700757,0.5826801240784373,1,caregiver-cogsci
18.07,0.581464433015366,0.004383070339968833,0.579372328273886,0.5835536115737742,1,caregiver-cogsci
18.2,0.581849663688952,0.004369799886804811,0.5797644297984672,0.5839319760900216,1,caregiver-cogsci
19.06,0.5843955773795175,0.004282531619331381,0.5823555267082642,0.5864327398377459,1,caregiver-cogsci
19.52,0.5857555074684324,0.004236237617042951,0.5837394246629964,0.5877687213621942,1,caregiver-cogsci
20.99,0.5900925207585698,0.004090217099166567,0.5881520287636643,0.59203021177892,1,caregiver-cogsci
21.22,0.5907698534035626,0.004067648784763861,0.5888410428423155,0.5926958744011422,1,caregiver-cogsci
21.29,0.5909759298874255,0.004060795764387168,0.589050666375079,0.592898407347393,1,caregiver-cogsci
21.82,0.5925351813594519,0.004009149575528683,0.5906366478264372,0.5944309559820711,1,caregiver-cogsci
22.51,0.5945623567133362,0.003942570249834778,0.592698277743096,0.5964237134791618,1,caregiver-cogsci
23.23,0.5966742371776251,0.003873928235286499,0.5948456750341488,0.5985001168849998,1,caregiver-cogsci
23.33,0.5969672726199228,0.0038644643398281016,0.5951436068838041,0.5987882615501204,1,caregiver-cogsci
23.43,0.5972602388628612,0.0038550178338021854,0.595441460439313,0.5990763461349955,1,caregiver-cogsci
23.95,0.5987825403868943,0.003806181319597602,0.5969890268559508,0.6005734125403308,1,caregiver-cogsci
24.25,0.5996599271923321,0.0037782290862441964,0.5978808732697902,0.6014363571762262,1,caregiver-cogsci
24.48,0.6003321581538454,0.0037569122617791685,0.598564130868253,0.602097574988333,1,caregiver-cogsci
25.23,0.6025215794653213,0.003688105457521366,0.6007891416371847,0.6042514514465216,1,caregiver-cogsci
25.43,0.6031047365983466,0.003669944486181344,0.6013816917888097,0.6048252275958218,1,caregiver-cogsci
26.74,0.6069171068407926,0.0035530547114935953,0.60525451659112794,0.6085772231603878,1,caregiver-cogsci
28.58,0.6122498673278374,0.0033954505596881686,0.6106688046018532,0.6138285696596811,1,caregiver-cogsci
28.95,0.6133190209738885,0.0033647699521657305,0.6117538354801385,0.6148818688359634,1,caregiver-cogsci
29.37,0.6145313319104246,0.0033303809302488024,0.6129839469543492,0.6160764049689571,1,caregiver-cogsci
30.23,0.6170092392152754,0.003261477070941806,0.6154975383389532,0.6185186803840178,1,caregiver-cogsci
30.42,0.6175558697501761,0.0032465380627375723,0.6160519094945092,0.6190575817120544,1,caregiver-cogsci
31.38,0.6203132214901526,0.003172706218987902,0.6188475450609214,0.6217767064610922,1,caregiver-cogsci
32,0.6220899042240917,0.0031265502092744485,0.6206481911784225,0.6235294616313278,1,caregiver-cogsci
32.43,0.6233202002540263,0.0030952768209026203,0.6218947409604624,0.6247435282676299,1,caregiver-cogsci
32.82,0.6244346772576562,0.0030674532354369173,0.6230236927213889,0.6258435522254344,1,caregiver-cogsci
32.99,0.6249200635195321,0.0030554896817515365,0.6235153073958757,0.6263227194175,1,caregiver-cogsci
33.38,0.6260326469382812,0.003028430007908103,0.6246419899032388,0.6274212248862325,1,caregiver-cogsci
33.61,0.6266881625229148,0.0030127284353973025,0.6253056945685649,0.6280685636548635,1,caregiver-cogsci
34.46,0.6291066688542991,0.002956409145886998,0.6277536316324479,0.6304576831731709,1,caregiver-cogsci
35.12,0.6309801208169318,0.0029146063126882535,0.6296490004696662,0.6323092506985479,1,caregiver-cogsci
36.27,0.6342350261249149,0.002846030920572114,0.6329400426464401,0.6355280717470144,1,caregiver-cogsci
36.3,0.6343197743028767,0.002844317322837748,0.6330256974767233,0.6356119145735465,1,caregiver-cogsci
37.09,0.6365484696196189,0.0028006267524768825,0.6352775857936556,0.6378174497411364,1,caregiver-cogsci
37.82,0.6386027001910636,0.0027627861597375788,0.6373520495002136,0.6398514749970099,1,caregiver-cogsci
38.08,0.6393331260983459,0.0027499159177777426,0.6380893958955529,0.6405749897022892,1,caregiver-cogsci
38.87,0.6415485330679493,0.0027128305146923498,0.6403248848295178,0.6427703408100652,1,caregiver-cogsci
39.23,0.642556091730454,0.002696963859830585,0.641341113392882,0.6437692403701617,1,caregiver-cogsci
39.72,0.6439254671731898,0.00267643514555188,0.6427217946515802,0.6451273235434214,1,caregiver-cogsci
40.35,0.6456826369484633,0.002651891605010038,0.6444926467143935,0.6468708264245646,1,caregiver-cogsci
40.61,0.6464066765597806,0.002642381842170985,0.6452220485196168,0.6475895095091886,1,caregiver-cogsci
42.09,0.6505152728410364,0.0025953646453727914,0.6493579250705553,0.6516708497377817,1,caregiver-cogsci
42.38,0.651317746030974,0.0025876053691417716,0.6501650856247203,0.6524686386366215,1,caregiver-cogsci
42.55,0.651787763039052,0.002583283031174604,0.6506377486374868,0.6529360111768768,1,caregiver-cogsci
43.2,0.65358215744776,0.0025683148090104298,0.6524415616860783,0.6547209909805415,1,caregiver-cogsci
44.39,0.6568559591144743,0.0025474221051201766,0.6557297087056622,0.6579804468407817,1,caregiver-cogsci
44.55,0.6572950069268618,0.0025452644945203554,0.6561703973105699,0.6584178529996216,1,caregiver-cogsci
44.75,0.6578434382821333,0.002542786628159382,0.6567207833074719,0.6589643283635565,1,caregiver-cogsci
47.05,0.6641198183343904,0.002531960399106112,0.663011948380301,0.6652258851447403,1,caregiver-cogsci
48.13,0.6670472716064939,0.0025381472125746733,0.6659415030304858,0.6681512039110671,1,caregiver-cogsci
48.3,0.6675069095469677,0.0025397749083922306,0.6664011948312069,0.668610781852827,1,caregiver-cogsci
48.66,0.6684792077030705,0.002543805723985423,0.6673733614113607,0.6695831977401411,1,caregiver-cogsci
49.58,0.6709574344694573,0.002557685439974839,0.6698497559952228,0.67206321600199,1,caregiver-cogsci
50.43,0.6732386815281741,0.002575021413860796,0.6721274422202783,0.6743479793649874,1,caregiver-cogsci
50.89,0.6744698378922397,0.0025861798546071013,0.673355943819418,0.6755817635520307,1,caregiver-cogsci
51.52,0.676152083210138,0.002603450528701292,0.6750337466706543,0.6772684111351619,1,caregiver-cogsci
52.24,0.6780690872620795,0.0026259491272060606,0.6769445644477261,0.6791915507632452,1,caregiver-cogsci
52.27,0.6781488330410556,0.0026269494531469284,0.67702402739197165,0.6792715771530834,1,caregiver-cogsci
53.06,0.680245059653676,0.002655066761022808,0.6791121043942053,0.6813758915634679,1,caregiver-cogsci
53.32,0.6809333726039705,0.0026650578683277675,0.6797974456909419,0.6820671544416217,1,caregiver-cogsci
54.05,0.682861723604343,0.002695012234950607,0.681716714499369,0.6840045229229695,1,caregiver-cogsci
54.67,0.6844945873026503,0.00272260214140641,0.6833410388328194,0.6856458666739069,1,caregiver-cogsci
57.07,0.6907722771830893,0.0028468696166167426,0.6895791399475646,0.691962877023164,1,caregiver-cogsci
57.1,0.6908503109163355,0.0028485890442653742,0.6896566182142584,0.6920414624721833,1,caregiver-cogsci
57.56,0.6920454638506588,0.002875438678251908,0.6908430815264256,0.6932452462674127,1,caregiver-cogsci
58.58,0.6946864074785056,0.0029381243566034,0.6934636532449391,0.6959064230702113,1,caregiver-cogsci
58.68,0.6949446394513894,0.002944496022337189,0.6937198100496512,0.6961667159785293,1,caregiver-cogsci
58.78,0.6952027488424033,0.002950906999505353,0.693975830897038,0.6964268995669853,1,caregiver-cogsci
58.94,0.6956154686382687,0.00296124569288562,0.6943851815294714,0.6968429653359917,1,caregiver-cogsci
59.99,0.6983161187996673,0.0030315009682895526,0.6970629177879585,0.6995663699484497,1,caregiver-cogsci
60.29,0.6990852288386363,0.00305231592570602,0.6978252377653893,0.700342222158928,1,caregiver-cogsci
61.04,0.7010031068471839,0.0031057287182176593,0.6997257019343713,0.7022773897048471,1,caregiver-cogsci
61.83,0.7030156695804775,0.003164026503061535,0.7017192891634562,0.70430878988634,1,caregiver-cogsci
62.65,0.7050963592517231,0.0032266284801564585,0.7037796560972741,0.7064096511958541,1,caregiver-cogsci
62.92,0.7057796055428743,0.003247686826938679,0.7044560813568169,0.7070996670160223,1,caregiver-cogsci
63.9,0.7082517601428207,0.003325885032788584,0.7069029846947728,0.7095968786077494,1,caregiver-cogsci
64.82,0.7105614047638343,0.0034016841168050087,0.7091882843263889,0.7119306753087525,1,caregiver-cogsci
64.89,0.7107366943854557,0.0034075416557262156,0.7093616984818018,0.7121078252988569,1,caregiver-cogsci
66.83,0.7155695622008167,0.0035746046152765657,0.7141414620546749,0.7169933551472645,1,caregiver-cogsci
66.89,0.7157182546239625,0.0035799096912709615,0.714288480987288,0.7171437066491984,1,caregiver-cogsci
66.99,0.7159659711718037,0.0035887689668282095,0.7145334047053388,0.7173941919088467,1,caregiver-cogsci
67.02,0.7160402607377837,0.003591430990821239,0.7146068555355294,0.7174693129512263,1,caregiver-cogsci
67.45,0.717103788209089,0.0036297988286228817,0.715658317607384,0.7185448005526385,1,caregiver-cogsci
69.65,0.7225071654696954,0.0038319160741386786,0.7209988842181698,0.7240104141118949,1,caregiver-cogsci
70.44,0.7244318833239105,0.0039066778102403756,0.7229007005078861,0.7259578126308689,1,caregiver-cogsci
71.06,0.7259366145170657,0.003966090530473561,0.7243873639524652,0.7274804327693959,1,caregiver-cogsci
71.29,0.7264935188565323,0.003988289491709246,0.7249375478274084,0.7280439900259664,1,caregiver-cogsci
71.49,0.7269772095324873,0.004007661010906285,0.7254153876068463,0.7285334723259419,1,caregiver-cogsci
72.41,0.7291952938972632,0.004097559527486803,0.7276064866079831,0.7307782629823021,1,caregiver-cogsci
72.64,0.7297480416493008,0.004120230336160603,0.728152472912788,0.7313377007659039,1,caregiver-cogsci
73.27,0.7312584467677538,0.004182713652892083,0.729644334846679,0.7328664500778979,1,caregiver-cogsci
73.33,0.7314020160902729,0.004188693224208676,0.7297861367305134,0.7330117676298156,1,caregiver-cogsci
73.79,0.7325011005613773,0.004234698386839547,0.7308716648263455,0.7341242597163928,1,caregiver-cogsci
74.61,0.7344532427881922,0.00431739539284117,0.7327996257499115,0.736100311538793,1,caregiver-cogsci
76.32,0.7384947978744111,0.004492492871432692,0.7367907828641502,0.740191671145944,1,caregiver-cogsci
76.68,0.7393405708515919,0.004529781207414909,0.7376259651752548,0.7410479052426234,1,caregiver-cogsci
77.77,0.7418905617027891,0.004643521358681138,0.7401439618876143,0.7436294882593288,1,caregiver-cogsci
79.05,0.7448642028898844,0.004778602563516214,0.7430802168022057,0.7466400250764463,1,caregiver-cogsci
79.74,0.74645780704295,0.004852053393080144,0.7446537719866297,0.7482534054256823,1,caregiver-cogsci
80.17,0.7474475921536208,0.004898039901572746,0.7456311054734207,0.7492554692513994,1,caregiver-cogsci
80.36,0.7478841232274818,0.004918410092387284,0.746062145810908,0.7496974139479953,1,caregiver-cogsci
80.53,0.7482742794516553,0.004936661874835627,0.7464473952757676,0.7500924075658619,1,caregiver-cogsci
81.28,0.7499907685136171,0.005017468655113339,0.748142307872085,0.751830162918036,1,caregiver-cogsci
81.84,0.7512673149196918,0.005078097058287318,0.749402823855476,0.7531225037539817,1,caregiver-cogsci
82.04,0.7517221662950295,0.00509980875873263,0.7498519675780012,0.7535829775922296,1,caregiver-cogsci
82.5,0.7527662086188732,0.005149859899222587,0.7508829186762672,0.7546399134003547,1,caregiver-cogsci
82.73,0.7532871228373873,0.005174944062905078,0.7513973068237593,0.7551672538785709,1,caregiver-cogsci
83.02,0.7539428749199941,0.005206626455560826,0.7520448494888305,0.7558310886386,1,caregiver-cogsci
