x,predicted,std.error,conf.low,conf.high,group,model
3,0.2832172538857991,1.0818796008111837,0.045260512177938,0.7670783018974006,1,child
7,0.31113715924494995,1.0735050841032747,0.05221095354413261,0.787383100313192,1,child
8,0.3183487251121847,1.0715032941073426,0.05409099450442606,0.7922821759527077,1,child
9,0.32564842378329806,1.0695386579973136,0.05603087894688322,0.7971092344846774,1,child
10,0.3330337263924964,1.0676113808867929,0.05803206287155347,0.8018638073078515,1,child
11,0.3405019476340035,1.0657216654585833,0.06009601149471283,0.8065454904036055,1,child
12,0.3480502478685337,1.0638697118713032,0.06222419756309896,0.811153943414599,1,child
13,0.35567563579237227,1.062055717665954,0.06441809955359463,0.8156888886265006,1,child
14,0.3633749716743321,1.060279877672523,0.06667919975616689,0.8201501098584261,1,child
15,0.3711449711625426,1.0585423839167134,0.06900898223817371,0.8245374512678578,1,child
16,0.3789822096595612,1.056843425526884,0.07140893068848975,0.8288508160758945,1,child
17,0.38688312726072216,1.055183188641299,0.07388052614027993,0.8330901652187426,1,child
18,0.3948440342469782,1.053561856315775,0.07642524457166412,0.8372555159313864,1,child
19,0.40286111711978384,1.0519796084318203,0.0790445543839708,0.8413469402693774,1,child
20,0.4109304451618428,1.0504366216053642,0.0817399137577685,0.8453645635746562,1,child
21,0.4190479775038478,1.0489330690961738,0.08451276788739656,0.8493085628912772,1,child
22,0.42720957067369947,1.047469120718051,0.08736454609528978,0.8531791653368275,1,child
23,0.43541098660115574,1.0460449427499172,0.09029665882799864,0.856976646435246,1,child
24,0.443647901047463,1.044660697847875,0.09331049453645923,0.860701328416629,1,child
25,0.4519159124262989,1.0433165449583566,0.09640741644375049,0.8643535784894839,1,child
26,0.460210550979346,1.0420126392324507,0.09958875920429905,0.8679338070907384,1,child
27,0.46852728826705436,1.0407491319415134,0.10285582545924774,0.8714424661186585,1,child
28,0.476861546932671,1.0395261703941618,0.10620988229348784,0.8748800471536461,1,child
29,0.48520871069544236,1.0383438978547481,0.10965215760067404,0.8782470796717028,1,child
30,0.49356413452706077,1.0372024534634174,0.1131838363633738,0.8815441292551528,1,child
31,0.501923154963952,1.0361019721578448,0.11680605685636916,0.8847717958050035,1,child
32,0.5102811005068981,1.0350425845967497,0.12051990678199825,0.8879307117591252,1,child
33,0.5186333020587854,1.034024417085286,0.12432641934731392,0.8910215403201973,1,child
34,0.5269751033509501,1.0330475915024016,0.12822656929372359,0.8940449736971593,1,child
35,0.5353018713086957,1.0321122252302612,0.13222126889066813,0.8970017313636769,1,child
36,0.5436090063070451,1.031218431085826,0.13631136390577295,0.8998925583369074,1,child
37,0.5518919522686786,1.0303663172546762,0.14049762956477327,0.9027182234796239,1,child
38,0.5601462065572915,1.0295559872271722,0.14478076651535374,0.9054795178285342,1,child
39,0.5683673296212404,1.0287875397370307,0.1491613968098535,0.9081772529514077,1,child
40,0.5765509543443442,1.028061068702404,0.1536400599225558,0.9108122593354013,1,child
41,0.5846927950630242,1.0273766631695445,0.15821720881799847,0.9133853848087647,1,child
42,0.5927886562115735,1.0267344072591251,0.16289320608740354,0.9158974929978873,1,child
43,0.6008344405602387,1.0261343801152987,0.16766832017091488,0.9183494618214498,1,child
44,0.6088261570138952,1.0255766558575576,0.17254272168384713,0.9207421820232378,1,child
45,0.6167599279424161,1.0250613035354694,0.1775164798655775,0.9230765557449819,1,child
46,0.6246319960172966,1.0245883870863468,0.18258955917004058,0.9253534951404059,1,child
47,0.6324387305326862,1.0241579652959152,0.18776181601701733,0.927573921031476,1,child
48,0.6401766331926512,1.0237700917620314,0.19303299572351798,0.9297387616076812,1,child
49,0.6478423433502045,1.0234248148615064,0.19840272963455438,0.9318489511690027,1,child
50,0.6554326426873605,1.0231221777200807,0.20387053247245854,0.9339054289130763,1,child
51,0.6629444593291616,1.0228622181855944,0.2094357999236354,0.9359091377669039,1,child
52,0.670374871388252,1.0226449688043888,0.21509780648122864,0.9378610232633284,1,child
53,0.6777211099400944,1.0224704568009808,0.2208557035616162,0.9397620324623527,1,child
54,0.6849805614323341,1.0223387040610292,0.22670851791196545,0.9416131129172606,1,child
55,0.6921507695350514,1.0222497271176278,0.23265515032520914,0.9434152116853848,1,child
56,0.6992294364417139,1.0222035371409384,0.23869437467782112,0.9451692743832486,1,child
57,0.706214423633503,1.0222001399311824,0.24482483730461269,0.9468762442857217,1,child
58,0.7131037521223355,1.0222395359149994,0.2510450567234847,0.9485370614687253,1,child
59,0.7198956021903186,1.02232172014518,0.2573534237216368,0.9501526619949457,1,child
60,0.7265883126455462,1.0224466823037703,0.26374820181317443,0.9517239771419329,1,child
61,0.7331803796160675,1.0226144067085483,0.2702275280763582,0.9532519326718921,1,child
62,0.7396704549055242,1.0228248723228561,0.27678941437693877,0.9547374481424127,1,child
63,0.7460573439353656,1.0230780527687802,0.2834317489821085,0.9561814362573209,1,child
64,0.7523400032997077,1.0233739163436564,0.2901522985675991,0.9575848022567931,1,child
65,0.7585175379598069,1.0237124260398758,0.29694871061837524,0.9589484433458212,1,child
66,0.7645891981057862,1.024093539567966,0.3038185162212326,0.9602732481600835,1,child
67,0.7705543757136842,1.0245172093829091,0.3107591332454287,0.9615600962682397,1,child
68,0.7764126008261011,1.0249833827136632,0.3177678699052577,0.9628098577096427,1,child
