effect,group,term,estimate,std.error,statistic,p.value
fixed,NA,Intercept,0.6334920498832093,0.35646421937255024,1.7771546636525948,0.07554279635149436
fixed,NA,n.verbs,0.0675148024996322,0.015204586071701371,4.440423578862833,8.978198415659445e-6
fixed,NA,age,0.5509550207435895,0.01895166298277489,29.071592358113946,8.210005592108819e-186
fixed,NA,n.verbs:age,-0.07749816294603193,0.013317778678791565,-5.8191508370271245,5.914734103121017e-9
