effect,group,term,estimate,std.error,statistic,p.value
fixed,NA,Intercept,0.7240593259229796,0.38486896210831034,1.8813138943618266,0.05992923205573592
fixed,NA,lex.complexity,-0.09253269053169055,0.011904867907321579,-7.7726767950766,7.684463929411741e-15
fixed,NA,age,0.5772805692903912,0.01931548935092847,29.886924364287054,2.9102104696582796e-196
fixed,NA,lex.complexity:age,-0.05436668216957621,0.00996171516215604,-5.457562406131825,4.827155177097917e-8
