effect,group,term,estimate,std.error,statistic,p.value
fixed,NA,Intercept,0.5420285394473994,0.41991686408531714,1.2907996458491175,0.19677316064653513
fixed,NA,n.verbs,0.05084973062977805,0.011544453685272987,4.404689214063543,1.0593564167906053e-5
fixed,NA,age,0.7251355767764216,0.02320213195423461,31.252971847877,2.0343130965713807e-214
fixed,NA,n.verbs:age,-0.08477723437706969,0.01019649160468981,-8.314353374064169,9.225388332699764e-17
